,CS Length,BB Drop,Stack,SS E,ST Angle,CS F,HT LX,ST UX,HT UX,HT Angle,DT OD,DT Thickness,ST OD,ST Thickness,HT OD,HT Thickness,SS OD,SS Thickness,CS OD,CS Thickness,BB OD,BB Thickness,TT OD,TT Thickness,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,DT Length,Material
63,0.4108306676647461,0.04840193699087305,0.5651398110599133,0.04352619459307826,74.29944094651687,0.015006356400089923,0.06850812541570177,0.046782618618277295,0.047989580564349904,75.44993378448747,0.037397863327664996,0.0043284351117132865,0.02549445051589331,0.0017555184184099466,0.043049767736137196,0.0029310920722914885,0.01776666670918034,0.0017380038319195594,0.0214525333462809,0.0019305007350754258,0.03542630765368746,0.003143379256144805,0.02528769663680205,0.003301116569394918,0.22293000404280627,0.5759036397240003,0.06782958444981721,0.1303967013030586,0.0015523130518880768,0.0013962674851249208,0.3303141148615601,0.34952574472198694,0.008705588367458737,0.6571823934805087,Titanium
64,0.43683032427084356,0.06953366404761857,0.5601008329202105,0.0667616752448103,72.8942447574321,0.014871710783453156,0.050669107307835644,0.03778061523473511,0.03349426197002015,72.06854118869937,0.029645339726659205,0.0016069822304223026,0.032050894910218314,0.006659390969883815,0.041222333201296216,0.002355537422568804,0.015584755043452924,0.0018922418219258106,0.0295111574944714,0.0019346732563844359,0.041670943218219555,0.002308910029139931,0.028268971943486966,0.0017475848463843532,0.12734917169015533,0.498486036955764,0.06843789710965162,0.12677475482971773,0.0017021560177882195,-0.0006649609568482335,0.3292548495139202,0.35559909335196777,0.008449116306565113,0.6616813385087994,Titanium
65,0.410365603023356,0.05293801192885215,0.5714291788906466,0.05122675105292163,73.24109001001389,0.015028803743536455,0.058455314563523667,0.04845348963139872,0.04095028820087442,73.5840961589982,0.03974640843136745,0.00449359208173329,0.030264194145622737,0.0026788676390941315,0.04361399908881566,0.0025057798919625902,0.015695556472996024,0.0018560929768149537,0.02336846204374786,0.002043978783215196,0.03360934558793967,0.005689725518389879,0.027629114179419826,0.0031776839524388922,0.18940465867007245,0.5629514692984444,0.06855876482256516,0.1296079708221416,0.0023153971668320407,0.001516552993736194,0.33008543799948814,0.3494964505810327,0.008856410035691417,0.6465111744112415,Titanium
66,0.42018308737781396,0.050987687639161054,0.5641249088804461,0.045655781626261514,73.11853602615467,0.015045870631500475,0.0614446744989657,0.04368392743008434,0.04598171125646226,74.18457298373538,0.03734211095234493,0.004313780605127788,0.02956494115192335,0.002949795690659016,0.04336906427773226,0.0019836774069121287,0.018643758917875636,0.0013921158626586261,0.02339662749913349,0.0019417159015342397,0.034907997178132234,0.005108802157442265,0.026314820482446523,0.0028269877191483307,0.18942421213018185,0.5418583614960669,0.06821542259152914,0.1284725057410059,0.0012220776124675136,0.0007985345843555718,0.330043420951274,0.345141784807754,0.008606683756616412,0.6479937581696967,Titanium
67,0.41351632665507015,0.06881109595121784,0.571147993414277,0.051111122140516246,73.09545292941448,0.015087341954211103,0.053820524025587006,0.044326424781367,0.03554726170970163,71.76842181302055,0.04192383593910544,0.00307609548144918,0.03649925799743967,0.0031490780389255377,0.043897559337638836,0.0019241276550357456,0.016415576662664515,0.0017341508073295958,0.023847964734662972,0.002141870368096528,0.03500986802011919,0.004380419991091214,0.02724686455690947,0.005045325107902749,0.13925307046190233,0.5029672928900126,0.06950877070630486,0.13002000377882542,0.0026781603972120837,0.0016196215418457158,0.32974433981107154,0.34111089179271786,0.008799234105479078,0.6440531847947295,Titanium
68,0.39995131620701485,0.047437787938358664,0.5629791566752846,0.10403575457176727,73.59153092356719,0.014973841003973795,0.06644670578108808,0.048968259061600995,0.04551790325671878,77.6675695640893,0.035279980521520996,0.0065526978756951185,0.02734077006227024,0.002671277261852628,0.04840917749422212,0.006579378303563352,0.018395035778026925,0.0016687580901859162,0.024987759264802047,0.0016098701178270808,0.034012278010801866,0.006582362057905494,0.022957335621648065,0.002733225063228059,0.20404474793054264,0.5636625640420927,0.0677845130492091,0.12545890828174072,0.0017648449632666017,-0.0006940858701945342,0.3294841669465857,0.34724969252456755,0.008825116784350622,0.6419072978295056,Titanium
71,0.4450189827712566,0.07322854194554551,0.5654721864855297,0.05079613656569875,72.86921785147666,0.014895877998056225,0.05150457755467954,0.04224146087983799,0.03168240617801324,71.7444486837735,0.03678807422294698,0.002554939216335206,0.03305326663131474,0.004870521845788102,0.042364011159773535,0.0016707864310891128,0.0166696471284728,0.0017672329073923103,0.024088819265130845,0.002646564073444175,0.037419281539306584,0.0038484004825196927,0.02812455975791475,0.003009757631989376,0.13069785846553714,0.5051235189471424,0.06862207291717425,0.12932565192406734,0.0018897574859499857,0.0012592558038146458,0.32968691948739354,0.3293783905776427,0.008613205868882806,0.6633451294654011,Titanium
72,0.40653260734623414,0.04857378953035274,0.5628506032126275,0.061616056319234704,73.077600928447,0.014882696268393449,0.0672621722897172,0.047303892090441446,0.050434023739052425,75.80700610611345,0.0377849737039834,0.0029092445874966295,0.03268636610479293,0.004522322193886763,0.04543650125073279,0.004382890325894551,0.01835151936676357,0.0016417675224531482,0.02531835086048717,0.0018768615274264832,0.03660274743154394,0.0030307542787195198,0.029472901200018765,0.002621118439799992,0.16763374974437784,0.5318863451435145,0.06859856029231277,0.12673452205355884,0.0009759361863914389,-0.00026716474546360693,0.3291273840908283,0.34937110674304056,0.008619889427152205,0.6436175935557104,Titanium
73,0.4109479814402478,0.059153905471237986,0.5617732521400669,0.04905148065787404,73.02220186727516,0.014876166898509601,0.04612898287417338,0.03696114252531169,0.04584572262591783,74.99044131544646,0.038244656115358905,0.002516513539893562,0.03431916456222832,0.003716914963672019,0.04691177083120128,0.003028045882472165,0.013219759530198475,0.003024178890985818,0.022584600992704634,0.0038494362880962894,0.03816771821370932,0.0014447844566036136,0.03344898522984275,0.004260578329465586,0.12460234036944673,0.5366954727881976,0.06838317118770702,0.1278669349259417,-0.00015543682195727753,0.0014545893493091615,0.3292910997930724,0.3016246816841415,0.00855662552170795,0.6479320991760127,Titanium
74,0.39964228262760393,0.047711500088501384,0.5624650555229734,0.15743218785480728,73.13931952023584,0.015129264775461167,0.07456905129514091,0.0776270446568584,0.050574647942332185,77.24282238174631,0.04075509756699828,0.004491698966633952,0.029290459150400967,0.003941587190892647,0.051509726597123176,0.010497585589513862,0.018954325815288754,0.0031460526212021556,0.026736433066466364,0.001742318027562785,0.0332821033928433,0.009208244611843181,0.02870494122730838,0.002669493489463914,0.19192975745770646,0.5831716759554781,0.06854268055364672,0.12441944164825322,0.0013390662337153369,-0.0016435140972314802,0.3286275597978881,0.3453640168871978,0.008793361688182727,0.6434465234351837,Titanium
77,0.40876282273836034,0.05163803752943548,0.5689547301906718,0.05210971609486622,73.3071678366861,0.015033616214309726,0.05970609281435318,0.04769141364504846,0.041875367744101805,74.56329796575011,0.03792694603727002,0.004938344311201321,0.029565715079853633,0.0026326864137074975,0.043548102324411184,0.0026217497416337263,0.015767923097420575,0.0018160031061160865,0.023123011103872538,0.0019857118111857534,0.03385136363295389,0.00554851688822113,0.02659512901908914,0.003082840756031883,0.19227774920466215,0.5644574119466046,0.06829688771907337,0.12925190679778908,0.002143737137008877,0.0012880495520015411,0.3301102218755036,0.348386580651721,0.008837325015737895,0.6458614394920026,Titanium
78,0.39980142903407373,0.04641786998635729,0.5645175449073565,0.061707571868842195,73.2458441909238,0.015110958466407302,0.06922377342971575,0.06345653119543641,0.04994471035788203,76.66897154998954,0.042373277693549406,0.0046248350647351034,0.026163360304061124,0.002171337269620153,0.049272788074194114,0.00815888993055771,0.018063181237160962,0.0020457272434091086,0.024312273573302016,0.0017035842250889468,0.03447828474988184,0.004272189979733866,0.026151878568096268,0.003008340865148236,0.23815105951677257,0.6080050575178771,0.06787515942216293,0.12728206835965747,0.0012811850013147563,-0.00044557569948695287,0.329707801474466,0.3452634286612797,0.008782486721012252,0.6452981001137686,Titanium
82,0.4048301622494042,0.05191016475310937,0.559772099071374,0.05851691976002055,73.01295204930952,0.014873353906916196,0.0621646878162731,0.040534989868870296,0.06038533790152413,77.13408030503822,0.04150392111513246,0.0017336069061008284,0.03872094159895239,0.005047866867285483,0.04625122910459978,0.008786508394308988,0.013690191493422375,0.004559318076954482,0.030985100814767613,0.0025826231293415106,0.041194893445075646,0.0003816530173690706,0.04114102589919639,0.004001698319257584,0.12700987736215164,0.524152739318697,0.06843655044548505,0.12614790781026855,-0.0009138709995861454,0.0003261982263165252,0.32796347479381976,0.31760917707185016,0.008194507103268814,0.6481201232129581,Titanium
83,0.40291783059325825,0.024469510103199327,0.579790312689155,0.05178051917258371,73.3596431972908,0.015597166010160687,0.04537514569264116,0.038644732174276254,0.023783556815395752,70.369332328056,0.04145852501176653,0.002813559050847809,0.031911974077447273,0.002355407335360481,0.040980901986635676,0.0006185900159609674,0.016746393490385158,0.002931147922098325,0.02485748588118568,0.0016712059760945943,0.037026284923785395,0.010237136826508017,0.02577610123254122,0.004229730392301323,0.10607968291853431,0.34518819558051433,0.06852628183112909,0.13243560161471665,0.0043331841393190115,0.003150860570106089,0.3296745561939375,0.33569537109819786,0.00893993202087697,0.6212124768613895,Titanium
86,0.43107063928164974,0.05154049645581455,0.5776562002091522,0.04062265168313228,73.005879703915,0.014849101062613581,0.06158315882357739,0.05626456591561938,0.04283029458270983,71.5299075378095,0.04729916758134829,0.002728620802361331,0.02878046757452457,0.0018309585230336448,0.045271846382109286,0.0023354204478965787,0.017458534589645663,0.0029632045184267127,0.02387958836544859,0.002076341781308654,0.03337396691884627,0.0031799669857941817,0.032531110980457606,0.007860292962674159,0.20764554824360304,0.5502252872500911,0.06994669238318821,0.13934947568026868,0.0022653925499559425,0.0026449438576011623,0.3302803629972344,0.3323091827057876,0.008808664004695991,0.6879716136789739,Titanium
89,0.40775682600832963,0.04266812381834087,0.5689147710974978,0.05678796746429491,73.11776222642759,0.015192801350495055,0.04600942046809587,0.038886178124743924,0.027325785815384276,71.11461940623168,0.035644249370923906,0.001544837190297247,0.034001936437966715,0.0051882818197639125,0.039235087264137415,0.0015166301339800334,0.016803809340188526,0.0018424248032080258,0.0263028345248515,0.002118472469877274,0.03821805373255637,0.0033848242837258846,0.027409267580526427,0.0028235141379071137,0.11020670498117263,0.41876371438152954,0.06858754784199683,0.12945458229048817,0.0030814165195928583,0.0014178621484459229,0.3292924055489694,0.35110853663295083,0.008700046063990366,0.6361645944922215,Titanium
92,0.41012289362418997,0.059779437428454894,0.5701104363556649,0.043771929196178304,76.8037256562204,0.014850022578468989,0.06155296667637644,0.03908408987470433,0.03297656708297707,75.16883298375572,0.031572459842497666,0.005873318234391259,0.02216337297854849,0.000753468305588598,0.04271728689268408,0.002797282859088486,0.014917171542830131,0.002424607011042336,0.01914148839977755,0.0025507354442215104,0.036727878029474574,0.0023344637000696535,0.022348821966090632,0.0036603265409520585,0.17469294067298818,0.5490601572737823,0.06745592222520423,0.13120561453920518,0.0029500316793085336,0.0026082472338027204,0.3314480724351245,0.3477511569255004,0.008718801901296392,0.6639917582048056,Titanium
93,0.41178012325563773,0.07188907896601208,0.5596042412768937,0.1067976507751793,73.2504834415545,0.015103386092573872,0.05145016493755526,0.036318162105587436,0.03135128146599576,73.990945383645,0.03056600554891206,0.002648273004037971,0.028150337430157366,0.005200009869448482,0.04239513445418795,0.0020442290087001602,0.015308332225074136,0.0018858239110341873,0.025924692762813274,0.0019668593591467814,0.042283107235093494,0.0036823070178074596,0.021538829584566162,0.001777425900619101,0.13196442588880583,0.4997726609465394,0.06815310703074039,0.125550448384628,0.002118944806106654,-0.0011874825703036482,0.32953713823770964,0.3569142827361796,0.008602188762184696,0.6441824109314032,Titanium
96,0.4120025846344258,0.0575330244266852,0.5612978481772354,0.05291516209941784,72.9587242033909,0.014824443905428657,0.0527234894516407,0.03895726113202164,0.046027939903407096,74.5503488763063,0.037442800444711793,0.0019052981604499655,0.03408420213249602,0.005525742061941893,0.04025997720757146,0.003912236221703783,0.014846524553773499,0.0021939371673217927,0.026476204258217676,0.002398497522043153,0.04105893363070993,0.0011009548109399449,0.03639929347412118,0.002098524590723728,0.12564513537353036,0.5080500095840351,0.06860280301299791,0.12736407377635206,0.0005809841254441964,0.0005805278861868105,0.32892659950695957,0.32191776371647973,0.008385548256881929,0.6520681938068454,Titanium
97,0.4139223367188713,0.05019045364488761,0.5647465264596429,0.03938148042882024,73.11165613941392,0.014865816390062125,0.06204611988779296,0.045552649582889244,0.04738375391143986,73.31834013724448,0.044050672367545375,0.0030240017175853715,0.028710219376676435,0.0021942842476113545,0.04553243165380083,0.002020799786136864,0.01543834234897411,0.002383223530425368,0.02304450218015482,0.0021883430880757643,0.03490123436998733,0.0029984286889196184,0.02841881359934041,0.008277880246784483,0.19236593687707204,0.5306758551285108,0.06835547451145892,0.13095523479942012,0.0012046951242843818,0.001952638945820693,0.32985202729306523,0.3226475348203708,0.008675936683846499,0.6659995514528697,Titanium
98,0.4134029883814154,0.05059691930761453,0.5628039645616131,0.06002339487070267,72.693682295827,0.015094745714184945,0.07237232166537312,0.06973263014874151,0.05893124494305463,73.70142254299736,0.05335138713526598,0.0018455433049454004,0.038210359015251744,0.004651205843621943,0.048149661316571155,0.006454775760775772,0.017495612717805784,0.003498016282418733,0.03295877063335743,0.0017025175890419061,0.035226589003135196,0.0030056402197085053,0.0384296367855417,0.00607051533561475,0.19644937091926973,0.590396308953958,0.07013351749784688,0.1276461179976127,0.00033730858940422825,4.142832105835659e-05,0.32906130026062186,0.3359061357349358,0.00856671239979558,0.6499835234669469,Titanium
99,0.40856766681690376,0.05458577936072422,0.5709791463349193,0.05362668530230319,73.23743671579132,0.015122719293417424,0.05670289140980506,0.049920236719043644,0.03916506319607333,73.4344966288954,0.040105192036891474,0.0043670092986357704,0.030174206216803546,0.0025456034469386307,0.043804135679580754,0.0027880655608494426,0.01523324271861182,0.002000505348065597,0.023633306661960944,0.0020898726080987445,0.033629364556069054,0.005657413518111736,0.027090461267544132,0.003701242253347,0.18621819033491457,0.5678058615660371,0.06861648341698316,0.12951231684537737,0.002424189407433934,0.0014060490363277762,0.3300925778336978,0.34817799829435414,0.00889453633080862,0.6463858373160212,Titanium
100,0.4249539487049171,0.05262889283146395,0.5585063473645718,0.02384072581549255,74.44417337869244,0.015088488000893983,0.06127648666258771,0.02570519922947234,0.054380795473727206,79.63977335846425,0.033433754690262406,0.004592848354332626,0.025284008455859326,0.0025996479999865936,0.05161963473123053,0.0008357371685605783,0.013094272023968652,0.003344021007803696,0.022151064103317686,0.0027236857662354917,0.040165995459237484,0.0023059089547157324,0.0245904299951437,0.00426607650646944,0.13532888957437839,0.5299221533262048,0.06655156843740972,0.12714442126843517,-0.003966232272760883,-0.0011852074293806567,0.3295211067861389,0.28720488791030035,0.008117328878247647,0.7107410668535367,Titanium
102,0.47129368648203496,0.07710951811706866,0.5757020463070418,0.04060149385076245,73.20057630400682,0.015021012895022947,0.04999984064131412,0.04289602647788239,0.029772219487159406,70.92838997523387,0.03306078393231396,0.007207743506664208,0.031879923887730546,0.0013189549389512022,0.04399268121332025,0.0013148990243763148,0.01713233601944021,0.0019670519521809236,0.022632241809104097,0.0023789980094848645,0.03636203314859198,0.0035095422763547733,0.025951870538440672,0.008881995949715093,0.13514656436384276,0.5044081697935059,0.06927845434055833,0.14039373728149207,0.003624637066054553,0.0030765279847135506,0.3302690176418342,0.34265789678011843,0.008819020242258254,0.6800732728784603,Titanium
103,0.461980111032589,0.0728069996846909,0.5695122289253112,0.037993123950775046,74.459814377545,0.014945592906869946,0.0614409803190334,0.038975742278608116,0.031707847357358813,71.82776202693985,0.03150123289403932,0.006076890153454197,0.02943910396084765,0.000842583033899353,0.04301030270245681,0.0016146582646403423,0.016625233742469964,0.0021275261307910492,0.020765935829321926,0.002581028881787308,0.03778954515986424,0.0027008268920531986,0.024491908776502532,0.005722909198011054,0.15305360796350465,0.5288118436290832,0.0680484689143654,0.13717785044664862,0.0031986668519722906,0.003407125913654591,0.33048079261738333,0.34773768678550143,0.008625783137442286,0.6950853383449502,Titanium
104,0.38880007767817293,0.08020265155011733,0.560406854883502,0.13895477487536412,75.6993409517035,0.015209216142595119,0.05082046753632412,0.03694076296207115,0.030261519273015833,76.49669023266428,0.03308447531647482,0.0016984156628043427,0.035600947768336756,0.006431461674149647,0.04344805263046467,0.0028082406953265984,0.016983394190442803,0.0019358707045816327,0.033361417254858125,0.0015972322188492864,0.037783997092369126,0.002333465360973626,0.029305052849505374,0.0022291928318978645,0.11140873458741515,0.47015472208629067,0.06832581829601984,0.12540564295404616,0.0015899835368102695,-0.001632690334548867,0.3279137542998906,0.3528165417767593,0.008606817391362298,0.6339905038911358,Titanium
105,0.4050399688840203,0.06149006752814697,0.5651675986108066,0.07151178626239071,73.09295140748353,0.015454468154373036,0.05702260305348718,0.06387766772353318,0.03978600325863489,73.6185662218796,0.04650388590471058,0.002469865115739236,0.03514257563558746,0.0037350190396215188,0.04936277411428068,0.004502449287776322,0.014586507224652824,0.002385004341336325,0.02584241154806542,0.002190346794716384,0.03321798575059663,0.007398203989773575,0.03151027389276427,0.004512843584873132,0.15880289516892687,0.5510093078092516,0.0693243450160132,0.1281447915029812,0.002160705756425744,0.000399314725564235,0.3295189467908976,0.3432637881594053,0.008901457029707908,0.6435679549140338,Titanium
109,0.39391182085883975,0.07271475767974689,0.5622977862200585,0.13818683961063102,75.02160768046717,0.015457552003359102,0.054824242437876675,0.04486059992938768,0.0346800475435191,75.92770895118498,0.03738483771493368,0.0027147864125052906,0.03654395857476264,0.005630403578411509,0.04882412278156307,0.004399920809715626,0.014244480515865224,0.002523950640482611,0.032233439212004424,0.0016702747572435676,0.03425611669912163,0.005443449024325385,0.029786490706938763,0.00272141701195237,0.1271666185063175,0.4916261597344946,0.06894278900260825,0.1255551558743387,0.002038989948602153,-0.0012578740829971222,0.3282906202320159,0.3442033808854163,0.00883213498819302,0.6348562368599442,Titanium
110,0.4094986408951693,0.046852756159360236,0.5645422512356584,0.036478019725796215,76.39848248882426,0.01498799485155297,0.07775285091564454,0.041281447297249634,0.054026550248791744,77.75201205357791,0.0336219841604237,0.005125608682041134,0.011149405989978036,0.0019897627740506347,0.040322587783807255,0.003960104405340743,0.01815575413318124,0.0017616574238277383,0.0182472701422765,0.0019858005671334524,0.03505899596615421,0.00266576680968178,0.022099793451622874,0.003490673983369094,0.242331101995231,0.5857121509610388,0.06695928346088122,0.1301534131823271,0.00013076794341246138,0.000316037830463395,0.33051552409270135,0.35309028571374895,0.008510275371643637,0.6671854115561603,Titanium
111,0.3828480233894565,0.029231492636782895,0.5699050583548358,0.056650343323585914,74.18484661200938,0.015148800655027408,0.0450251466808787,0.031321602023036736,0.025626373859876782,71.1772710978222,0.03848820079454467,0.0013336395462649302,0.036153983621807065,0.0037766136105821992,0.03962324050748902,0.0017113393428769413,0.01414909630000615,0.002362420075490774,0.025812966937540753,0.001617619060516896,0.03615365718269201,0.002452695659132833,0.028452100934193397,0.002687960389467838,0.09066058751187135,0.33351777511971314,0.06836484099191449,0.12865520882859527,0.002581437534279794,0.0009597912867727659,0.3287204547541818,0.3632130706924683,0.008543431728896551,0.6125241221631907,Titanium
112,0.40259729731050165,0.020993624441121517,0.5917803819092189,0.04921095651310765,73.17920768924262,0.015155291505521194,0.04383048436786861,0.0433473841062563,0.023112913429857822,69.15323085664738,0.045250413625447836,0.007432648472360937,0.034440387336808785,0.0012993003031178674,0.044894400349859635,0.0011752434774959034,0.017350773143107866,0.004933436077757146,0.025819978574889085,0.0014160241159011638,0.03336631168056215,0.00809521637691591,0.032120152220839616,0.004290170150380813,0.11051228656974915,0.33734974814206975,0.07501828776554985,0.1399399305855653,0.004517269010455203,0.0034339596201624985,0.33043538769200215,0.34849236488470575,0.009291988289243547,0.6230070390603233,Titanium
113,0.4743077414549072,0.07231645242059284,0.5648781147907639,0.03641947725066608,73.29711266041171,0.014960852043852512,0.056148089694864546,0.037540568308515064,0.03181337063345018,71.88877033131917,0.032945061479809655,0.005107963516715327,0.029840712621925655,0.0015069110688490095,0.04536927347483609,0.0010721920034764132,0.014558580004899305,0.002332506775294797,0.022759062777643408,0.002587967107834016,0.0388686975702584,0.0029313420479393157,0.025899696088804734,0.01112764666754951,0.1350607241040292,0.5071565766187436,0.06815092065743338,0.13362404771996494,0.0019373655030359132,0.0029564982351103636,0.3300210266190058,0.32167964084935746,0.008593441956277847,0.6996934368814073,Titanium
117,0.490893515823908,0.08109616750185986,0.560947494108597,0.058292043421693404,72.50872095007634,0.014789343211859656,0.04581893768330064,0.03742815423139488,0.031419199397069796,71.4870472099841,0.02062045866098648,0.0010792777617652481,0.033219020929354935,0.00846627063089584,0.041051755040511125,0.0023711143664361042,0.01473485404978166,0.002275744460898352,0.03003822328975178,0.004127912201860963,0.0442421462517132,0.0019414597861384247,0.03020969003388623,0.001895775674825741,0.1173182442793059,0.5023054150944498,0.0683282805611263,0.12728519747791806,0.000960546729133635,-0.0003692102575407856,0.32928423843182736,0.32591947501487906,0.00831822481838601,0.7149974084630681,Titanium
118,0.473167344896229,0.06619496790338164,0.5600149825960247,0.038337005258658186,72.76685860053261,0.015167709848273673,0.051502019121973754,0.033367414406327706,0.04082401778696713,73.7246262042693,0.03427147009943609,0.003104683633723236,0.02925117612487837,0.0032456176179975794,0.04453624323153576,0.0012125492870433512,0.013994682430091854,0.002285749102588261,0.02306335013267059,0.0036254474918569167,0.0460052912039817,0.002489957097784091,0.02511868900919797,0.0028068229696408976,0.12960899919975355,0.536000292146197,0.06750332871002797,0.1272421455235831,-0.0012953896481912577,-0.0008550751528585933,0.3301081787674594,0.3093686823857079,0.008267710718898447,0.7129697188465877,Titanium
119,0.43988809891403974,0.06636633077332928,0.5691867704705288,0.04366423534174764,73.02289954148895,0.01487239349235652,0.05194638862839227,0.04441891213412368,0.03440359298777114,71.6416254003618,0.041633891495323185,0.003933200460629366,0.030706507959114733,0.002356594139811473,0.045698202093073126,0.001667036850648007,0.015349666119893994,0.0021139095420165833,0.023828067270596293,0.002287361207103251,0.03658845450123934,0.0033311911184466976,0.029065029777248008,0.007642054822533246,0.15430277936150844,0.5211549990215116,0.06880040536252813,0.1336986524538713,0.002639794434855178,0.002934855633170825,0.3301130635892914,0.32535306423598703,0.008815862712701962,0.6642659995013338,Titanium
121,0.4073779519915751,0.05036686299703655,0.5627180334835273,0.04881956378435001,72.96297202094519,0.01485588667051514,0.04570555205175836,0.03316224997923921,0.038700503590130594,73.79134408884066,0.039800369893029444,0.0023584781176538075,0.038742918277077674,0.0022679465847704437,0.05230825224657309,0.0023163147747950405,0.013103986453657339,0.004275313206601137,0.022401718341029213,0.004034636881494626,0.03771840254853054,0.0011042430919302147,0.034894350048444864,0.006631323822333704,0.11716395384813896,0.49445876033426883,0.06849614830288481,0.1282031468797885,-0.0004031049743306271,0.0008847795277630108,0.329225120608057,0.2897325783813979,0.008500671134747246,0.6443422367900814,Titanium
123,0.4008377103501743,0.052410402978136955,0.5741615285628828,0.05744571201351028,73.97865967378083,0.015340367885110492,0.04592442228921538,0.04125265786914983,0.0299196298987347,71.88046082975295,0.035919625713556065,0.0036342798225937178,0.03683278193613166,0.0031754068090405606,0.04349269454949527,0.002012336086325797,0.015678360511144646,0.0018395695310294237,0.02481254077358336,0.0018961633959168125,0.03346868108879008,0.007874993832079116,0.027391444800844846,0.00319347205750415,0.12423572724072668,0.46710941310960763,0.06894497480882997,0.1287582024837354,0.0025587335083910607,0.0005097077763308484,0.3294709843536035,0.35102692177302514,0.0089183390421798,0.6321828386140746,Titanium
124,0.40883692066994026,0.05099221773824648,0.5614633956562103,0.056990757310701703,73.07558396175553,0.014865851408040726,0.06429220049588277,0.04528541176794307,0.05650076687485382,75.68487821328036,0.04055471957081952,0.0021641199647841718,0.036645605559320706,0.00506187882083561,0.04366477949437659,0.006432311828460473,0.015338613882166216,0.002616404313613591,0.028888412091432746,0.0020661618194283155,0.036408954019607656,0.0016624303853618738,0.03797950272745006,0.003498574822391392,0.1366382170193509,0.5380216583534643,0.06873919321515132,0.12713297671511792,0.0003498370149531563,0.0007857569990579981,0.3287401393772121,0.331028152133242,0.0084135013017484,0.6483546626314961,Titanium
125,0.40282794108788134,0.04615595474564252,0.5643736980548616,0.05380157983208435,75.35574484176526,0.014982937806190897,0.06995059642806832,0.04608454270108164,0.0499409219878694,77.87751678973868,0.036191247784787065,0.005993183301377315,0.02109735157056684,0.0018554804692231374,0.04540762488739255,0.006597563968513791,0.0165485106712954,0.0018928866291814507,0.021631577492222977,0.0016525903023004666,0.03601948821611972,0.0032572945298543036,0.02159546194288886,0.0030399054996760964,0.24164974678821233,0.5924457524292198,0.06732226064523457,0.12803180798292865,0.0011540336546039063,-0.00013332530506213105,0.33027287317670423,0.3513133091787953,0.008737558442161005,0.6458377215945988,Titanium
127,0.42467917188322724,0.05139018895834567,0.5576175639896035,0.05815022672796493,72.81210303300041,0.014843264680468548,0.05635221924870534,0.037073625525839066,0.048042368163184246,74.23976682662449,0.03448552600639772,0.001629269131533299,0.03225756194657911,0.006633321172132523,0.04008484117293412,0.0038972752467586608,0.014799298723248124,0.0021012451806401503,0.028825993041090542,0.001862256817096666,0.04492876870375107,0.0011592009567473194,0.031151728259337354,0.001555055199389803,0.1293729595609231,0.4997443912827808,0.06851122546677448,0.12565795134361787,0.0002448814876312875,-0.0015232094131727922,0.32903281219752717,0.339089485312227,0.008205869988319934,0.6537421259847962,Titanium
132,0.42403151453787996,0.05157483557524949,0.5645482807940487,0.03948997823908082,76.89141111739211,0.014913788637954953,0.06958241503065642,0.03565228944121681,0.04340067954009816,76.04855896454735,0.031048735713401877,0.0066137016299197965,0.023984708700459476,0.001113524259496219,0.04206324811164062,0.00230856666864155,0.018320905151995755,0.0016122578148471825,0.01894264584658616,0.0023294224911072367,0.03794980741423881,0.002937793518029138,0.019299714375361928,0.0035554016996317776,0.19497837793612022,0.5594420641984189,0.0670296510945392,0.1294895938004965,0.0015069260680907939,0.0013482065583289042,0.33099487136500244,0.35154950561999,0.008526494011138825,0.6722360167103372,Titanium
135,0.377803069757046,0.03256663778248438,0.5817835268756761,0.058671151092301234,74.35068698181834,0.015580006427850492,0.04254044555048617,0.038049094880193216,0.023976636605632054,70.95865026048706,0.038926080524901714,0.004810807457384769,0.032616888289907685,0.0022690525249176446,0.0428137160895855,0.0021695764374916673,0.012838665702444603,0.0033155648696313314,0.026053271793808685,0.0013575989905240636,0.03318676358558884,0.011520722187052525,0.02663749762474819,0.003103535253907559,0.10268113766953979,0.3574890484698694,0.07038321341707465,0.1279732232379021,0.002297061001412617,-0.0007472034142993493,0.3294360497633639,0.3560792884077788,0.009087367689248418,0.6070859129839854,Titanium
136,0.45864829951573227,0.05852406499457291,0.5731485405311015,0.05689491239973322,73.30496559955566,0.01571557077569982,0.04859949642650989,0.03852989247689616,0.02713557821410815,71.28184109683112,0.03210037270040561,0.0028997694724772604,0.030695651508357923,0.0035083252783074063,0.03484659164212482,0.0006623235048307911,0.015515256636268255,0.0020060603719911675,0.0253589584036418,0.0023983189597645074,0.043372358154560024,0.0127870097225561,0.022103225419949062,0.0032718948206991285,0.12176604496330799,0.47187057946229904,0.06808499343615962,0.12962233584397986,0.002996854562999635,0.0011357327541222963,0.3300384212027085,0.3639898418397142,0.008894646872278504,0.6440879573531043,Titanium
