,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
117,Titanium,0.401221316,0.052348174,0.564248753,0.033816976,74.19044572,0.039519384,0.031257751,0.042561251,0.036128577,0.022251901,0.012882249,0.031256908,0.014792859,0.047305468,0.023032352,0.039213546,73.04711872,0.134200044,0.53603049,0.06706826,0.137363172,0.005115137,0.012882892,0.330600429,0.303547712,0.008902026,0.001874212,0.002407019,0.001288365,0.001800769,0.002136887,0.000998565,0.002668705,0.638898992
118,Titanium,0.396995206,0.047741101,0.560066087,0.045983467,73.3236831,0.03963982,0.031902992,0.042618538,0.036502674,0.021900749,0.014030445,0.031385172,0.014781636,0.052114599,0.031607164,0.047553213,73.18324022,0.135336635,0.564005873,0.067202728,0.132627657,0.001782819,0.00544506,0.330545611,0.299845837,0.008985005,0.002404014,0.001728645,0.000934006,0.002369132,0.002023942,0.000588604,0.002856291,0.632916668
119,Aluminum,0.397642637,0.038983445,0.559242101,0.054123435,71.57832314,0.039481582,0.029648099,0.046601871,0.037712999,0.023848881,0.016692814,0.031192139,0.014857226,0.046141124,0.043345325,0.029993946,69.07821459,0.123099416,0.450453712,0.068459907,0.139072375,0.001412394,0.005182116,0.330500245,0.312569438,0.008876712,0.003076749,0.00239907,0.002443328,0.005637437,0.002358078,0.00127408,0.004460586,0.639422449
120,Titanium,0.380929067,-0.006862778,0.566890043,0.052184996,74.56388758,0.040668487,0.033076357,0.046547821,0.040865517,0.023355898,0.014574138,0.031914053,0.01545182,0.052251696,0.021760379,0.025904928,73.54209404,0.112419756,0.302261015,0.067581281,0.127957903,0.004122291,0.005963919,0.33028307,0.298640313,0.009338052,0.002071485,0.00284158,0.001455545,-0.000801655,0.008644221,0.002919252,0.001670619,0.59999377
121,Titanium,0.401228575,0.049881879,0.56185207,0.050086285,73.36136213,0.039681633,0.034904678,0.043247703,0.037478462,0.022810787,0.016567057,0.032405829,0.014870101,0.053235678,0.034948269,0.047703284,73.59240085,0.133028061,0.555650601,0.067920106,0.130289972,-0.000318714,0.002406535,0.330361066,0.306287867,0.008897516,0.002410413,0.00184204,0.001538126,0.002559562,0.002384647,0.001184977,0.003134486,0.639026876
122,Titanium,0.403887089,0.054884441,0.564582987,0.029061267,73.55123136,0.039613116,0.035435321,0.044822166,0.036656851,0.022224533,0.013663935,0.032010294,0.014884371,0.053925081,0.023207509,0.053429886,73.43654561,0.136005507,0.531672511,0.067219253,0.131410388,-0.001280941,0.00112952,0.330318558,0.297343813,0.008795721,0.001756408,0.001956021,0.001278406,0.001218198,0.002362959,0.000934475,0.002943403,0.640786879
123,Titanium,0.396427431,0.048772818,0.560197071,0.040877617,73.39906459,0.039514189,0.03042661,0.042447881,0.036055711,0.02158408,0.013398829,0.031110851,0.014728327,0.05125726,0.029024297,0.043431915,73.11977275,0.136489468,0.570191287,0.066970445,0.135851269,0.004034201,0.012239584,0.330958463,0.299338988,0.008976727,0.002387273,0.001853656,0.000863238,0.002291996,0.001953097,0.000391467,0.002766693,0.634494381
124,Steel,0.384579488,0.023872744,0.559606145,0.101759559,71.20273567,0.04048963,0.027125524,0.049252619,0.036863118,0.027408462,0.013654165,0.030752607,0.015551928,0.043745743,0.044046267,0.02616112,71.91689788,0.119857234,0.422419709,0.067690053,0.128100845,-0.004623275,-0.001248037,0.32951849,0.305553994,0.008566837,0.00385061,0.002196161,0.002542706,0.002854993,0.004100356,0.00520113,0.007867561,0.632618586
125,Titanium,0.358063322,-0.055384038,0.583057885,0.043825145,78.02975239,0.046101608,0.034115568,0.048048469,0.045578403,0.023197845,0.014794149,0.032609417,0.015569498,0.053388585,0.003469802,0.020559553,72.95220397,0.096953216,0.121172979,0.066038273,0.126799356,0.004192626,0.005843698,0.330529501,0.256256404,0.010712302,0.000911374,0.002517799,-0.000336434,-0.003691825,0.015269954,0.002865456,-7.12E-05,0.569842133
126,Aluminum,0.389022892,0.045179283,0.556462683,0.055773872,72.22168162,0.03937527,0.031240981,0.048016715,0.039157066,0.023831615,0.02174327,0.031650911,0.015373765,0.059214595,0.045772924,0.052408434,70.53684683,0.134862294,0.506292554,0.068233068,0.130309566,-0.003474643,0.001087547,0.330150688,0.284424907,0.008918528,0.006575552,0.001678351,0.00241146,0.005722702,0.002423039,0.000814255,0.007995674,0.634941563
127,Titanium,0.403307142,0.052140779,0.564710665,0.034326731,73.6589359,0.039674747,0.033967653,0.043129124,0.036620633,0.022359297,0.013607157,0.03160375,0.014852466,0.051045002,0.025040079,0.048557947,73.16723032,0.134224231,0.526307839,0.067255239,0.132511205,0.000714932,0.00325355,0.330400475,0.300830694,0.008863024,0.001853955,0.002157718,0.001311472,0.001543433,0.002286572,0.001087798,0.002861544,0.639418717
128,Titanium,0.386208465,-0.001815853,0.599414147,0.017584174,76.16571492,0.040486789,0.035154047,0.04739831,0.045413492,0.023253775,0.014267396,0.031587281,0.014961917,0.063663998,0.00834216,0.027555637,72.72938076,0.109142746,0.293497141,0.067363665,0.129716957,0.001618751,0.002925579,0.333706944,0.274098854,0.009108254,0.000710387,0.002589552,0.000593143,-0.000735364,0.007939314,0.001679841,0.001690212,0.614247487
129,Steel,0.369469237,-0.00883105,0.557191524,0.060940601,69.67251982,0.040505781,0.027963825,0.053583285,0.044245089,0.033180187,0.020572271,0.030984314,0.016209023,0.044583572,0.040295809,0.025057246,69.27765649,0.108969261,0.258317135,0.06647438,0.128702536,-0.008157316,-0.005342955,0.329679639,0.28538796,0.008414104,0.00857088,0.001765695,0.00197109,0.003872541,0.002349428,0.003779711,0.008424493,0.613900241
130,Steel,0.371648057,-0.005308379,0.557507002,0.058231386,69.86874491,0.04053607,0.027949741,0.052814085,0.043054145,0.032353156,0.019610909,0.031000798,0.016182322,0.044642104,0.038843461,0.025680192,69.46477676,0.110932413,0.274343107,0.066530487,0.128510117,-0.007509422,-0.004988442,0.329750542,0.287276246,0.008430007,0.008320879,0.00187686,0.002095846,0.003039503,0.002376346,0.003139918,0.008001064,0.613303958
131,Titanium,0.355451222,-0.056696759,0.59608207,0.025155886,79.67111807,0.043223417,0.038924855,0.045600523,0.051343128,0.023121879,0.016449481,0.031465081,0.014960439,0.059328427,-0.00697208,0.019995993,72.87274341,0.087949083,0.099606784,0.065821524,0.128620989,0.00284463,0.004314734,0.330945259,0.240627753,0.010672503,-0.000157865,0.002161426,-0.001623206,-0.00310626,0.013202887,0.001946537,-2.20E-05,0.574532663
132,Titanium,0.402947213,0.054961382,0.565119875,0.048265114,73.96770604,0.039646065,0.031591961,0.042905857,0.037137537,0.023257328,0.013540978,0.031475645,0.014844443,0.046169844,0.031130049,0.030950665,72.76909766,0.127719175,0.508158893,0.068005549,0.136966475,0.006996398,0.017058565,0.330476422,0.318668072,0.008891535,0.002048723,0.002719636,0.001952191,0.002883123,0.002507192,0.001748745,0.002872693,0.644446354
133,Titanium,0.361437726,-0.044482507,0.5886876,0.0234751,78.6182763,0.042605418,0.037321161,0.045876021,0.048273378,0.02264556,0.01461213,0.031396165,0.015029976,0.064161304,-0.003560066,0.022644426,74.04157873,0.095539325,0.140794419,0.065982786,0.128406036,0.003225949,0.003968454,0.331897978,0.252433663,0.01053802,0.000361899,0.002637778,-0.000695491,-0.002992188,0.011859367,0.002017348,0.000212225,0.578021358
134,Titanium,0.350511463,-0.07046265,0.584087974,0.049857709,78.74631297,0.047776172,0.033230586,0.04887858,0.046128412,0.02341266,0.015021772,0.033721815,0.015783644,0.048997722,0.001591777,0.01852708,72.6500776,0.093261977,0.07679404,0.065758462,0.125930825,0.004264785,0.006592488,0.330349525,0.249321277,0.010989345,0.000835402,0.002299545,-0.000806159,-0.004525235,0.017578347,0.003293419,-0.000518861,0.559202595
135,Steel,0.408996553,0.047570061,0.564338801,0.049492865,72.08927239,0.03936146,0.029246235,0.047288078,0.037104956,0.024092074,0.014955046,0.031525184,0.01531102,0.048286688,0.041048203,0.030541437,70.60280708,0.122949155,0.467650762,0.068521497,0.134200206,0.002294788,0.004824154,0.330461158,0.330300418,0.008694156,0.002582149,0.002684693,0.002748505,0.002999821,0.002568103,0.002043328,0.003204624,0.64507646
136,Steel,0.378319521,0.010473025,0.558384959,0.060732504,70.69184392,0.039909369,0.028330854,0.050908649,0.042737041,0.032241153,0.020758946,0.031150801,0.015765585,0.045160078,0.042171675,0.027130242,69.94718372,0.115202215,0.331364219,0.067017814,0.129092677,-0.005069435,-0.002001649,0.32983084,0.287514348,0.008451632,0.008044129,0.001836614,0.002172706,0.005257778,0.002392437,0.002823724,0.008274799,0.622632048
137,Titanium,0.378187324,-0.01136017,0.566938216,0.074917064,74.50898232,0.041908639,0.031592766,0.045326799,0.041039561,0.023838712,0.016118764,0.033014917,0.015416997,0.045055351,0.028148607,0.024065304,73.14087133,0.110938198,0.297260039,0.06752822,0.127507606,0.003989929,0.007301826,0.329961246,0.299743469,0.009276709,0.002122935,0.002358798,0.001177809,-0.000621542,0.009475616,0.003634365,0.001750872,0.599239739
138,Titanium,0.394216566,0.046331272,0.560822056,0.030802621,73.34358438,0.039572168,0.036946265,0.043120001,0.035973296,0.020899591,0.014228146,0.03175304,0.014823387,0.060327353,0.021945345,0.072107624,74.34595678,0.164231355,0.617787991,0.066153164,0.130755949,-0.005437034,-0.001242713,0.330117936,0.277048857,0.008917519,0.002022375,0.000751338,3.12E-05,0.000980753,0.00167696,-0.000471908,0.002781915,0.628374131
139,Aluminum,0.39327956,0.02508402,0.560089992,0.054361739,70.38142583,0.039571364,0.033904367,0.050982543,0.044259109,0.030956852,0.022129866,0.031431269,0.015266792,0.045160314,0.040408037,0.02868502,66.7793186,0.111452042,0.351936713,0.068688225,0.139013802,-0.002328938,0.002144965,0.330048518,0.304628434,0.008712738,0.003740895,0.002613648,0.002437631,0.006975044,0.002139161,0.001554286,0.004366621,0.635584225
140,Steel,0.371296171,-0.006989313,0.556604793,0.055801733,69.76694718,0.040129088,0.028459947,0.053042526,0.04616012,0.034608318,0.023144096,0.031101761,0.01611622,0.044897212,0.040268848,0.02644155,68.65364248,0.109345063,0.247710053,0.066504683,0.128911076,-0.007647002,-0.004771192,0.329654065,0.278899003,0.008380937,0.010471304,0.001759491,0.002033514,0.004586243,0.002147967,0.002910062,0.008719733,0.610694572
141,Titanium,0.398422991,0.051130829,0.565052646,0.031465134,74.90128958,0.039655029,0.035336236,0.042738014,0.036500542,0.021829861,0.01360662,0.031515557,0.014846252,0.049047578,0.019405808,0.05334427,73.48978909,0.133856517,0.545499478,0.066704542,0.133498111,-0.000729028,0.00253348,0.33030988,0.288744877,0.008814812,0.001384389,0.001879757,0.000323139,0.001185294,0.00193711,0.000572244,0.002868535,0.638596271
142,Titanium,0.404194557,0.056052361,0.568427899,0.039674543,73.32730459,0.039346751,0.032134841,0.043918327,0.036943435,0.023187293,0.013156734,0.031438311,0.014868914,0.048634583,0.026771623,0.030526744,71.94425858,0.12697172,0.498541502,0.067979037,0.137045433,0.010870785,0.019169131,0.330389452,0.322372599,0.008805156,0.002001237,0.002893523,0.002296899,0.002482619,0.002700379,0.001744125,0.002656812,0.643386161
143,Titanium,0.38596316,0.002360228,0.599108503,0.006916792,75.95801429,0.040113105,0.036864552,0.044938384,0.044073381,0.02259392,0.013776639,0.031298952,0.014888357,0.067485002,0.002428836,0.02938497,72.62180714,0.107207716,0.300823422,0.067049836,0.130300184,0.000667467,0.002317453,0.334901124,0.269309368,0.009079658,0.000291189,0.002630363,9.60E-05,-0.001233621,0.006889104,0.001657603,0.001472218,0.613436988
144,Titanium,0.398346896,0.054216489,0.564694736,0.035007714,75.24660233,0.039464625,0.031405357,0.042378519,0.036215242,0.022322015,0.012698434,0.031203814,0.014803118,0.045970696,0.021174535,0.034446207,73.48756456,0.131519068,0.537469517,0.066982321,0.139977904,0.006711684,0.02124566,0.330534433,0.303018084,0.008860388,0.001556488,0.002495975,0.001032708,0.001972,0.002095937,0.000980341,0.002628533,0.640725345
145,Aluminum,0.3977237,0.019966888,0.561131202,0.050286481,69.98326477,0.039570459,0.035033592,0.051275436,0.045575623,0.032165877,0.022215208,0.031473677,0.015421331,0.045323123,0.038945289,0.028432605,66.25930078,0.109660053,0.315091892,0.068524761,0.138680167,-0.002617317,0.00146316,0.330110425,0.311069283,0.008619786,0.004023681,0.002705754,0.002366644,0.00601137,0.002209396,0.001926185,0.003909125,0.636579805
146,Titanium,0.402876384,0.050412402,0.563903904,0.032565252,73.26099209,0.039682774,0.033321503,0.043111053,0.036148492,0.021966207,0.013557166,0.031557284,0.014815855,0.054470386,0.025054628,0.053877248,73.14199564,0.141818124,0.548873493,0.066945867,0.132554604,0.000167444,0.003001149,0.330362157,0.297804917,0.00892867,0.002118123,0.001849905,0.001271749,0.001414457,0.002130429,0.000723822,0.002678464,0.634603868
147,Steel,0.374138287,-0.005938366,0.554433694,0.136556534,69.38513852,0.044141262,0.02684702,0.053263178,0.036985883,0.027304671,0.013354676,0.030121645,0.015934704,0.042197658,0.043226024,0.022018345,70.52203978,0.108101638,0.307399528,0.067234523,0.127764585,-0.010168878,-0.006442088,0.329010283,0.308230233,0.008465211,0.00390829,0.002096402,0.002076823,0.002437941,0.004608178,0.011248894,0.007598608,0.621660346
148,Steel,0.396231059,0.031354738,0.564421844,0.063270235,72.91943926,0.039442762,0.031655585,0.044615101,0.037784195,0.023419454,0.014077339,0.031056159,0.014876412,0.04565764,0.037234042,0.027428038,72.33723054,0.116162453,0.44041873,0.068428658,0.129645796,0.002818127,0.006627599,0.329109055,0.334714386,0.008774369,0.002061589,0.002774536,0.002163337,0.002068136,0.003821922,0.00361886,0.003467331,0.632417989
149,Titanium,0.40609953,0.058237376,0.565274863,0.041534243,73.37649798,0.039661283,0.032671469,0.043185672,0.03708748,0.023139805,0.01362718,0.031632465,0.014875063,0.048039338,0.029324977,0.036118181,72.70753516,0.129429419,0.506340338,0.067866774,0.133322748,0.003866704,0.005900222,0.330475969,0.314696041,0.008878592,0.002034197,0.002622145,0.002045566,0.002248681,0.002573865,0.001718279,0.002890992,0.641882773
150,Titanium,0.397846488,0.051063997,0.563653427,0.03826422,74.761127,0.039548754,0.031149073,0.042294952,0.036222417,0.022098335,0.013005572,0.031149375,0.01476248,0.046090935,0.023658979,0.037402585,73.22275376,0.133092522,0.549539129,0.066998285,0.138916565,0.005502021,0.017570435,0.330605558,0.301249317,0.008916137,0.001831939,0.002257048,0.000898556,0.00213485,0.001967356,0.000799192,0.002739294,0.639352609
151,Steel,0.36142348,-0.032030611,0.555453685,0.086562292,68.23817472,0.044259361,0.027803386,0.057910464,0.043883304,0.032325623,0.017949278,0.030541512,0.016545955,0.043232543,0.037087623,0.021258833,68.27199306,0.099321671,0.177826631,0.066196655,0.128397106,-0.012490182,-0.009674631,0.329345078,0.297688563,0.008355095,0.00627077,0.00198883,0.001674257,0.002534523,0.002634513,0.008058167,0.007461375,0.608602203
152,Aluminum,0.397699583,0.047156317,0.558000441,0.054565349,72.73095467,0.039497921,0.029533354,0.042987084,0.037018944,0.022618215,0.015081851,0.03132497,0.014798301,0.052322038,0.043657629,0.037172363,71.58329687,0.133900346,0.553654872,0.068093604,0.133761078,0.0033443,0.006709536,0.332406127,0.314552864,0.009019851,0.002936902,0.002091918,0.002006732,0.003961287,0.00243829,0.000964702,0.003608553,0.637022325
153,Aluminum,0.391745344,0.024385202,0.557968862,0.046529374,70.00949739,0.039065582,0.030434266,0.049947801,0.038464004,0.025277765,0.017432503,0.030852974,0.014876462,0.045031519,0.037090032,0.027340196,66.13245318,0.11080475,0.364627576,0.068220919,0.145454434,-0.001505147,0.003355113,0.330149364,0.306689956,0.008686985,0.002877886,0.002162673,0.002071978,0.005057659,0.001844846,0.000472278,0.003406393,0.635781781
154,Titanium,0.351800454,-0.047607813,0.55437121,0.144852706,72.55180971,0.044019555,0.032531159,0.042074406,0.037415834,0.022670455,0.013740708,0.031210571,0.015043245,0.040497959,0.019510262,0.017640188,73.46494776,0.095041503,0.191271484,0.0666515,0.123120575,0.001363557,0.005978305,0.327730813,0.307748965,0.00907834,0.001723936,0.002476105,0.00020767,-0.00355029,0.014220406,0.014601811,0.00101158,0.561886031
155,Titanium,0.385542287,0.009287633,0.570211161,0.03812004,74.61346038,0.039720735,0.035421623,0.044794349,0.041675791,0.022885733,0.014161404,0.03140527,0.014926826,0.057008232,0.016316044,0.028064972,73.56367121,0.112202177,0.344019668,0.067708658,0.129210307,0.004200659,0.006016778,0.330366192,0.302700156,0.009095121,0.001752157,0.002909784,0.001440161,4.30E-05,0.004797735,0.002271448,0.001992102,0.609956191
156,Titanium,0.360554697,-0.046888019,0.575084583,0.050860425,77.75734076,0.044184169,0.035594649,0.046719417,0.046078126,0.023320592,0.016073174,0.032779233,0.015532845,0.051983639,0.008280472,0.021571703,73.6179053,0.0988824,0.159228323,0.066416453,0.127115377,0.003903547,0.006059576,0.330422242,0.265695375,0.010645595,0.001151245,0.002438498,-0.000127293,-0.002932186,0.013337636,0.003053211,0.000261328,0.574392677
157,Steel,0.370709517,0.000985642,0.557843726,0.106512187,69.97623497,0.041426515,0.027105284,0.053813548,0.037777946,0.030398947,0.014246694,0.030743974,0.016056967,0.043663094,0.041852079,0.02380598,70.71703997,0.112112099,0.325663498,0.066860672,0.128029349,-0.008477676,-0.005030404,0.329458151,0.293908049,0.008452835,0.005371234,0.001795256,0.002080989,0.00296844,0.003031294,0.006398239,0.008436457,0.623670057
158,Aluminum,0.390403962,0.04586001,0.556264894,0.05412881,72.92394345,0.039260953,0.033221197,0.044934976,0.037628969,0.02275252,0.020508611,0.032142566,0.014955945,0.061685488,0.041598692,0.06068846,71.90377803,0.144385228,0.613867948,0.068089263,0.12978905,-0.003890729,0.000519489,0.330191022,0.288567586,0.00896674,0.004209421,0.001216705,0.001567109,0.00310481,0.002461001,0.000475661,0.005999315,0.63249006
159,Aluminum,0.396653742,0.028163846,0.560976715,0.054317735,70.88493291,0.039666013,0.034061077,0.049520652,0.045684154,0.032322981,0.022958862,0.031740072,0.01527805,0.046675826,0.041471962,0.029775002,67.94055019,0.116203828,0.364939814,0.068724719,0.13419076,-0.001576529,0.002068524,0.330229567,0.307122351,0.0087236,0.005652481,0.002744549,0.002591545,0.0071867,0.002407527,0.002214719,0.005346445,0.636971271
160,Titanium,0.399952614,0.051620747,0.563094389,0.051882887,75.19888965,0.039525133,0.038617615,0.043947129,0.041958729,0.023229667,0.019097181,0.033593311,0.015161915,0.048927054,0.031985464,0.042051653,73.99980702,0.126225516,0.543085656,0.068437795,0.129735543,-0.001651106,0.000764694,0.33030865,0.302445211,0.008704601,0.001856152,0.001914466,0.001130409,0.002866928,0.002530864,0.001278106,0.00433862,0.646708224
161,Titanium,0.357653537,-0.051479741,0.564265876,0.108981947,75.46115486,0.047425511,0.02976232,0.044944032,0.041274198,0.023719072,0.015162734,0.034021889,0.015721607,0.042911311,0.020147257,0.018978289,73.71062974,0.101162636,0.169239635,0.066459353,0.124888868,0.004077934,0.011351349,0.329403362,0.280422156,0.010011436,0.00177505,0.002023769,-8.32E-05,-0.003155632,0.015179793,0.008118565,0.000581132,0.568106964
162,Steel,0.411587557,0.044719863,0.577221868,0.059691921,71.9741516,0.039421769,0.030655313,0.050988065,0.037681787,0.023867757,0.015217747,0.031035689,0.015752135,0.051738734,0.045806663,0.02712001,69.96362968,0.112741666,0.441427779,0.06849496,0.139425695,0.002804474,0.007378052,0.329707267,0.383061696,0.008497142,0.002133922,0.002951447,0.002303559,0.006482983,0.002907135,0.002770937,0.004169089,0.701237074
163,Steel,0.392108048,0.042907929,0.563931926,0.05704229,72.48557981,0.039923298,0.027026481,0.046887047,0.036344887,0.026629825,0.013588053,0.031146117,0.01505087,0.043977045,0.039180213,0.028727451,74.46677583,0.127305742,0.496702624,0.067813049,0.128280543,-0.001180512,0.001467128,0.329747953,0.303335639,0.008509837,0.003163337,0.002289224,0.002996424,0.002386949,0.00480904,0.002372147,0.008756078,0.638567648
164,Aluminum,0.401885136,0.055599546,0.561606209,0.060161691,73.35310387,0.039256704,0.033716144,0.044375341,0.042207383,0.024825236,0.019819958,0.033086792,0.015180157,0.050444052,0.04054882,0.035680575,73.87068309,0.125676623,0.551257608,0.069687697,0.129747185,0.001258442,0.003476188,0.330437814,0.315389017,0.008801472,0.002773989,0.00235501,0.002350044,0.006040836,0.002853936,0.001958707,0.0051818,0.644753779
165,Titanium,0.405934461,0.052594886,0.564247287,0.051684883,73.06024978,0.039385868,0.029801886,0.043635148,0.037201294,0.02363183,0.013733744,0.031421486,0.014877488,0.047822683,0.037489222,0.028543538,71.62378299,0.123562769,0.500367856,0.068640314,0.13736367,0.008799706,0.018487028,0.330593445,0.330899189,0.00881483,0.0021485,0.002897488,0.002468963,0.005048428,0.002756086,0.001910805,0.002977489,0.652770464
166,Titanium,0.394346082,0.033286935,0.576561383,0.027756111,73.87410904,0.03938778,0.034448517,0.042793016,0.037680215,0.022635233,0.01368608,0.031176783,0.014866954,0.051170319,0.015953797,0.030853438,71.91632467,0.115767489,0.417142497,0.067538991,0.132375989,0.00419521,0.006178672,0.330899428,0.304299885,0.00889022,0.001352952,0.002709106,0.001292408,0.000898367,0.002836539,0.001811105,0.002244763,0.625297266
167,Steel,0.396045479,0.029097742,0.556776186,0.116187571,71.4123288,0.041254431,0.027442601,0.04316665,0.035448258,0.023154027,0.01265456,0.030171368,0.015009785,0.042854941,0.044812121,0.025533743,72.68698511,0.120529222,0.457454865,0.068210123,0.127708528,-0.00208937,0.000931879,0.328903956,0.347701025,0.008653916,0.002501444,0.002972363,0.002716936,0.001538239,0.006179192,0.010132182,0.004963601,0.631330309
168,Titanium,0.398203098,0.05014665,0.56409843,0.033715533,74.68204003,0.039697348,0.035792576,0.042772961,0.036472989,0.021704362,0.013823436,0.031537273,0.014827865,0.050700683,0.021018304,0.055364897,73.48789693,0.134938017,0.560805284,0.066740329,0.132966223,-0.00159296,0.001855367,0.330262199,0.28731817,0.008835605,0.001554334,0.001663079,0.000264043,0.001330111,0.001858566,0.000415424,0.002877382,0.637491255
169,Steel,0.410291519,0.05094752,0.575948044,0.056926079,72.56283105,0.039427468,0.02968528,0.046857875,0.03746736,0.024705221,0.015811063,0.031570246,0.015382948,0.047630875,0.043577088,0.028905241,71.02094622,0.119324206,0.480577257,0.068580979,0.136591217,0.004179487,0.009769234,0.330310445,0.33559633,0.008671252,0.002310253,0.002836447,0.002384335,0.005878569,0.002690084,0.002270034,0.00329724,0.665341872
170,Aluminum,0.395514103,0.035591947,0.55831943,0.052259767,71.13216187,0.039480273,0.029876372,0.047827836,0.03780517,0.025136686,0.018390429,0.031224563,0.014882381,0.045983406,0.041819378,0.030811497,68.28760513,0.121622791,0.428402035,0.068325849,0.139179711,-0.001076701,0.003158062,0.33018345,0.304161924,0.008850026,0.003724085,0.002198238,0.002497566,0.00438364,0.002108611,0.00106791,0.004841692,0.635908393
171,Steel,0.403268788,0.051028028,0.564446864,0.058691685,72.87733729,0.039195812,0.029228251,0.046836289,0.03862613,0.026990086,0.018375909,0.031612059,0.014986364,0.048230025,0.042370138,0.031096504,71.75398452,0.126255157,0.494072708,0.068651296,0.129725732,0.001775957,0.004580796,0.330245464,0.315332076,0.008629498,0.003220353,0.002505773,0.002621649,0.004883272,0.002786041,0.002082036,0.006361374,0.645043603
172,Steel,0.3929945,0.0101099,0.558083816,0.129467104,70.06396236,0.0408825,0.028814944,0.054595697,0.037520395,0.025218866,0.014028323,0.030496538,0.015781993,0.044042639,0.045735599,0.024020112,69.60542645,0.108323707,0.338402425,0.067850732,0.130207672,-0.005216436,-0.001024073,0.329319405,0.349656619,0.008537791,0.002578088,0.002495877,0.00231456,0.003052548,0.003697651,0.008043877,0.005189027,0.636692094
173,Steel,0.403654161,0.035883328,0.56476126,0.058703057,71.69931832,0.039828415,0.029278194,0.049198325,0.037806845,0.025295532,0.016165948,0.031363002,0.015382618,0.047531276,0.043697566,0.028521502,70.29258024,0.118871644,0.42451367,0.06828092,0.132410331,0.000962168,0.00370758,0.330296781,0.333074554,0.008651345,0.002761029,0.002793082,0.00254972,0.003030484,0.002772386,0.002538849,0.004059262,0.64412307
174,Titanium,0.381435494,-0.003739991,0.598063154,0.004763049,76.32087722,0.0400641,0.037282684,0.043783728,0.044048927,0.022338993,0.013707169,0.031147906,0.014859753,0.068721002,-0.001494188,0.028871224,72.7566326,0.104031965,0.275626372,0.066811815,0.130199563,0.00109426,0.002742645,0.335035196,0.266530037,0.009151892,0.000173447,0.00272547,-0.000144091,-0.001628087,0.006840991,0.001659849,0.001203023,0.606981548
175,Steel,0.388552693,0.00271079,0.560100625,0.058825473,69.94149484,0.040195951,0.029576369,0.05223493,0.044918017,0.031117363,0.022018395,0.031210763,0.015661576,0.044968801,0.043439804,0.026342585,67.96029176,0.108092079,0.271011826,0.067313428,0.13043709,-0.004358981,-0.001318136,0.330099116,0.312187762,0.008509889,0.00637988,0.002431892,0.002084173,0.00437119,0.002351466,0.003103261,0.005835806,0.625189585
176,Titanium,0.396849624,0.048981314,0.560245445,0.041117855,73.37629493,0.039509183,0.030352129,0.042474188,0.036094598,0.021652576,0.013388266,0.031119604,0.014728925,0.05122058,0.029447917,0.042601793,73.10228189,0.136380067,0.569590037,0.067027855,0.135893792,0.00426013,0.013039753,0.331047402,0.300634555,0.008977135,0.002414644,0.001900194,0.000957644,0.002334339,0.001988094,0.00045241,0.002773726,0.634919566
177,Steel,0.408531331,0.050210874,0.579934895,0.057190373,72.9646888,0.039312621,0.030384208,0.046914024,0.037535893,0.025401345,0.016197536,0.031580706,0.015384035,0.049743519,0.0421784,0.029211966,71.53438609,0.120997628,0.485348636,0.068601395,0.133647284,0.004448003,0.010847074,0.329992292,0.335178396,0.008668975,0.002330245,0.002807092,0.00239816,0.004878927,0.002729103,0.002416078,0.003881798,0.649277081
178,Aluminum,0.388462015,0.016537287,0.559609856,0.055641993,70.2735375,0.039477915,0.034555736,0.050516983,0.050038133,0.03527654,0.027462211,0.03156649,0.015435099,0.045893079,0.042207488,0.028322968,67.1766015,0.108148474,0.306192021,0.068465344,0.133686455,-0.003947901,0.000933579,0.330033928,0.295123181,0.008512554,0.008079543,0.002549224,0.002099642,0.009925532,0.002191823,0.002327655,0.007837455,0.631849678
179,Aluminum,0.390404885,0.031252049,0.557330976,0.053675286,70.85303041,0.039562362,0.030957142,0.048798516,0.039768471,0.02656404,0.020569429,0.031217478,0.014887455,0.045917106,0.042491771,0.030938925,67.63946718,0.11977483,0.41033484,0.068343574,0.139496759,-0.002535173,0.002310277,0.330037823,0.295677778,0.00886093,0.0046801,0.002117936,0.002365149,0.005426471,0.001979973,0.000902204,0.005718777,0.633142473
180,Titanium,0.40602154,0.048016807,0.575694161,0.023290681,73.9072589,0.039743948,0.034494155,0.046374581,0.03750628,0.022736743,0.013435318,0.032558976,0.015435441,0.058032127,0.019730302,0.043713814,72.84671469,0.128640389,0.473785502,0.067756044,0.131902354,0.000220359,0.002053343,0.331705148,0.300181821,0.008781692,0.001450029,0.002634009,0.001896454,0.000758345,0.003006488,0.001563908,0.002749276,0.642745666
181,Titanium,0.404246473,0.052419724,0.562566253,0.051088179,73.25394981,0.039613688,0.030594226,0.042991136,0.03720957,0.023258694,0.013848401,0.031520177,0.014813381,0.048579833,0.036785161,0.031406456,72.7852791,0.129606849,0.532315405,0.068265272,0.134203766,0.005370553,0.010906187,0.330904951,0.32109377,0.008927831,0.002416595,0.00261336,0.002248532,0.003106696,0.002575191,0.001747792,0.002986673,0.642662259
